location,forecast_date,quantile,value,target,target_end_date,type
13,2021-05-03,0.975,353.3779974616451,1 wk ahead inc death,2021-05-08,quantile
13,2021-05-03,0.99,378.9811824478177,1 wk ahead inc death,2021-05-08,quantile
15,2021-05-03,0.01,0,1 wk ahead inc death,2021-05-08,quantile
15,2021-05-03,0.025,0,1 wk ahead inc death,2021-05-08,quantile
15,2021-05-03,0.05,0,1 wk ahead inc death,2021-05-08,quantile
15,2021-05-03,0.1,0,1 wk ahead inc death,2021-05-08,quantile
15,2021-05-03,0.15,0,1 wk ahead inc death,2021-05-08,quantile
15,2021-05-03,0.2,1.525619967813639,1 wk ahead inc death,2021-05-08,quantile
15,2021-05-03,0.25,2.8686300282102417,1 wk ahead inc death,2021-05-08,quantile
15,2021-05-03,0.3,3.7753034196116397,1 wk ahead inc death,2021-05-08,quantile
15,2021-05-03,0.35,4.248085240757475,1 wk ahead inc death,2021-05-08,quantile
15,2021-05-03,0.4,5.0844906327184916,1 wk ahead inc death,2021-05-08,quantile
15,2021-05-03,0.45,5.570794347912815,1 wk ahead inc death,2021-05-08,quantile
15,2021-05-03,0.5,6.012346706798775,1 wk ahead inc death,2021-05-08,quantile
15,2021-05-03,0.55,6.737410972884637,1 wk ahead inc death,2021-05-08,quantile
15,2021-05-03,0.6,7.418281743902128,1 wk ahead inc death,2021-05-08,quantile
15,2021-05-03,0.65,8.315847791985693,1 wk ahead inc death,2021-05-08,quantile
15,2021-05-03,0.7,9.167789651568135,1 wk ahead inc death,2021-05-08,quantile
15,2021-05-03,0.75,11.117568344394396,1 wk ahead inc death,2021-05-08,quantile
15,2021-05-03,0.8,13.501386701774637,1 wk ahead inc death,2021-05-08,quantile
15,2021-05-03,0.85,15.557637982269188,1 wk ahead inc death,2021-05-08,quantile
15,2021-05-03,0.9,19.59489842874557,1 wk ahead inc death,2021-05-08,quantile
15,2021-05-03,0.95,25.07727756340545,1 wk ahead inc death,2021-05-08,quantile
15,2021-05-03,0.975,30.411082656761003,1 wk ahead inc death,2021-05-08,quantile
15,2021-05-03,0.99,37.73680486908498,1 wk ahead inc death,2021-05-08,quantile
19,2021-05-03,0.01,8.280610525187793,1 wk ahead inc death,2021-05-08,quantile
19,2021-05-03,0.025,13.0913649869194,1 wk ahead inc death,2021-05-08,quantile
19,2021-05-03,0.05,15.871703025746294,1 wk ahead inc death,2021-05-08,quantile
19,2021-05-03,0.1,18.84204006199551,1 wk ahead inc death,2021-05-08,quantile
19,2021-05-03,0.15,20.807556973299523,1 wk ahead inc death,2021-05-08,quantile
19,2021-05-03,0.2,23.407517014765624,1 wk ahead inc death,2021-05-08,quantile
19,2021-05-03,0.25,24.963450076178123,1 wk ahead inc death,2021-05-08,quantile
19,2021-05-03,0.3,26.19865048031393,1 wk ahead inc death,2021-05-08,quantile
19,2021-05-03,0.35,27.09808743406576,1 wk ahead inc death,2021-05-08,quantile
19,2021-05-03,0.4,28.270720386139683,1 wk ahead inc death,2021-05-08,quantile
19,2021-05-03,0.45,29.50715060265844,1 wk ahead inc death,2021-05-08,quantile
19,2021-05-03,0.5,30.53052945287543,1 wk ahead inc death,2021-05-08,quantile
19,2021-05-03,0.55,31.675828301668925,1 wk ahead inc death,2021-05-08,quantile
19,2021-05-03,0.6,33.0743077334195,1 wk ahead inc death,2021-05-08,quantile
19,2021-05-03,0.65,34.40306130244302,1 wk ahead inc death,2021-05-08,quantile
19,2021-05-03,0.7,35.97132042496005,1 wk ahead inc death,2021-05-08,quantile
19,2021-05-03,0.75,38.600868825097066,1 wk ahead inc death,2021-05-08,quantile
19,2021-05-03,0.8,41.6396285091988,1 wk ahead inc death,2021-05-08,quantile
19,2021-05-03,0.85,44.939339506674216,1 wk ahead inc death,2021-05-08,quantile
19,2021-05-03,0.9,50.78030308896509,1 wk ahead inc death,2021-05-08,quantile
19,2021-05-03,0.95,57.21655639050644,1 wk ahead inc death,2021-05-08,quantile
19,2021-05-03,0.975,64.76987464724428,1 wk ahead inc death,2021-05-08,quantile
19,2021-05-03,0.99,76.56977100933585,1 wk ahead inc death,2021-05-08,quantile
16,2021-05-03,0.01,0,1 wk ahead inc death,2021-05-08,quantile
16,2021-05-03,0.025,0,1 wk ahead inc death,2021-05-08,quantile
16,2021-05-03,0.05,1.7441952741120779,1 wk ahead inc death,2021-05-08,quantile
16,2021-05-03,0.1,5.154985684281231,1 wk ahead inc death,2021-05-08,quantile
16,2021-05-03,0.15,7.430268958679909,1 wk ahead inc death,2021-05-08,quantile
16,2021-05-03,0.2,9.819151127752418,1 wk ahead inc death,2021-05-08,quantile
16,2021-05-03,0.25,11.410475814269939,1 wk ahead inc death,2021-05-08,quantile
16,2021-05-03,0.3,12.623634473221104,1 wk ahead inc death,2021-05-08,quantile
16,2021-05-03,0.35,13.55823218446349,1 wk ahead inc death,2021-05-08,quantile
16,2021-05-03,0.4,14.761970639951409,1 wk ahead inc death,2021-05-08,quantile
